Date,1M,3M,6M,1Y,2Y,3Y,5Y,7Y,10Y,20Y,30Y
1983-08-31,9.368243031443743,9.591592411883203,9.870322380487353,10.287011216105512,10.804191950211665,11.106135182416766,11.423093784124067,11.576257599275406,11.695037073077199,11.836513034392238,11.883935346621588
1983-09-30,9.081180272266172,9.267964987273144,9.518090076296224,9.931521082276442,10.513017162625554,10.880944747142152,11.267464820047746,11.432357498821425,11.532642829956599,11.618484966128698,11.644389551615324
1983-10-31,8.705938199719622,8.903275327460097,9.171939670307303,9.624128729580175,10.269123286445808,10.680388160974855,11.122355369773068,11.32369809317825,11.459873772873765,11.59494363633169,11.637677989725681
1983-11-30,8.831400111378782,9.004256996155727,9.248060718956232,9.679535168330688,10.335451460089033,10.770715373082362,11.23451603094776,11.430452585777797,11.54774424182479,11.648542445184658,11.679313595032479
1983-12-31,9.24199258435973,9.375386186782542,9.57113928587976,9.935737575053462,10.522945892143436,10.92673929667293,11.361632632115562,11.545103020947957,11.65668312018014,11.759677778015098,11.792299999146406
1984-01-31,9.06489999735367,9.2104312592735,9.417484956345978,9.789595062074428,10.371734190893386,10.771640760194149,11.212146688136174,11.400458854079467,11.50750449489494,11.58449304707007,11.605860059293093
1984-02-29,9.28111259532029,9.377037449357282,9.536049468604787,9.870112003366287,10.460778500727361,10.879852056473208,11.32893559099461,11.516699836013165,11.631220615362697,11.736094707473365,11.768923795422776
1984-03-31,9.742431973751952,9.873631416286148,10.061025458441806,10.401561042720589,10.951087116138085,11.3478360955708,11.812736311010694,12.016765959397855,12.110436544865985,12.076132475141792,12.036339045329818
1984-04-30,9.995227240485143,10.14723980843283,10.35892793840242,10.729226904560345,11.294908567075996,11.684414929464129,12.125882751744147,12.313024917429136,12.386111318048686,12.282818121450209,12.202547264123233
1984-05-31,10.345872037589093,10.58672456004892,10.891788436003054,11.37080976676228,12.021360074654648,12.423290846068188,12.83364604873496,12.999777865950051,13.086351663391325,13.117482059998753,13.116636814951535
1984-06-30,10.100685501598564,10.578865174951657,11.120991674610249,11.81483021602456,12.486923799962593,12.79072427137045,13.045479262924639,13.148024938522244,13.221413135130517,13.305697171374485,13.333761279799447
1984-07-31,10.039962781785363,10.556385215868406,11.13202769783444,11.831597250875173,12.424079244945371,12.657537110029441,12.86036760709976,12.956265127533936,13.031627467072104,13.120821685092112,13.150580645074761
1984-08-31,10.522369800664805,10.791323053312514,11.1156746883381,11.559815188130534,11.997446493538845,12.175805147465939,12.301905794776145,12.34532280279676,12.374414999267541,12.40702563512638,12.417859200995016
1984-09-30,10.65057822012853,10.823776970193922,11.050345190825299,11.40442154513053,11.834517138006733,12.043501360190364,12.171115921520562,12.167283182456096,12.121561316179012,12.031122798634051,11.998358356489884
1984-10-31,9.912254781814672,10.11501232466994,10.38085713967559,10.798630162880677,11.315376807406002,11.579175914000645,11.77274077018759,11.8092299160622,11.80257121175074,11.76823098522559,11.755245440453598
1984-11-30,8.755337788071202,8.984154076739964,9.288058235676639,9.777945439270386,10.421813842082141,10.790359367680598,11.138722625956134,11.282211709815128,11.393365190310575,11.626150495628103,11.761925427819483
1984-12-31,8.251180481257885,8.478675239652018,8.78884019849002,9.311820744395543,10.058229876964162,10.53155652202457,11.030025570234999,11.248926504368821,11.3985191790498,11.607153414647069,11.706502113457429
1985-01-31,7.769738836237368,8.037113674965257,8.399220507074004,9.002834435034892,9.846759838295513,10.369219585037857,10.909152954295132,11.149825023527269,11.332842554411044,11.678910979884282,11.897506638238301
1985-02-28,8.368408219855421,8.556636427753908,8.820080137053218,9.28458817441961,10.002452171425274,10.500342070091843,11.058996051733942,11.286612549901418,11.393519807420136,11.962177015637426,13.180926413911347
1985-03-31,8.893584805180328,9.091075167263725,9.362742981490829,9.82771258234593,10.50841282739897,10.951147851357225,11.420269157363483,11.615022816696674,11.73560818948683,12.03424981902626,12.330342807681115
1985-04-30,8.067453815740231,8.302582235716475,8.622214758751614,9.15893873091968,9.922268822249743,10.409217486566025,10.941442182382696,11.201400532447634,11.408829579958509,11.712181768311202,11.839048097082115
1985-05-31,7.4387633302370295,7.669092242700184,7.98218453386309,8.50838516800974,9.261167520038244,9.75025794532361,10.31364061133381,10.623303420195178,10.912261777262534,11.419960188191736,11.65488500414174
1985-06-30,6.927220783948887,7.11353906369383,7.375591587588507,7.8418662689060215,8.576680722253492,9.102558264370419,9.730297946473502,10.029320332525042,10.239904777005936,11.246649399343108,13.115781001976245
1985-07-31,6.9880947781108285,7.175550681942494,7.4398280271664134,7.912053102154683,8.662482614632465,9.205700284350828,9.86427492684915,10.183042047583415,10.402531244036096,11.380274313953784,13.266954162116706
1985-08-31,7.035405585221511,7.244383148703261,7.535193893596965,8.04298767988206,8.814731614338454,9.341658501324387,9.938415996612163,10.218756649523142,10.453247440737284,11.502711261764993,12.864663871743604
1985-09-30,7.030357349403438,7.245684316708705,7.543792240278621,8.059762937017245,8.831844945200691,9.35057868833464,9.937052370427963,10.23023610364292,10.512408433244138,11.556568497628769,12.538967826999139
1985-10-31,7.157158988720687,7.339614048138343,7.594608719001338,8.043435219221394,8.737428801132125,9.224512632678888,9.804927521078564,10.105540764658235,10.38254799739773,11.500844545524428,12.859002940898325
1985-11-30,7.183974046656523,7.324860055384359,7.522674389062627,7.874090610255317,8.429617071758019,8.834852515507247,9.354251773504155,9.656178430062281,9.945255974331099,10.778789633704339,11.657494964302368
1985-12-31,7.216264535325733,7.310113374117496,7.4430459393707675,7.683369439676948,8.079339027466757,8.388910847512994,8.836742213686474,9.145331936387114,9.469558149631753,10.061666650348513,10.342691286312613
1986-01-31,7.30520925922168,7.3925068504442955,7.515682145072235,7.736925923687579,8.097480123329959,8.376380871071543,8.778276150127375,9.05910355139026,9.365568364535308,9.974449298334608,10.282094945150575
1986-02-28,7.276327390137935,7.345206627950874,7.441428374065547,7.611656841323231,7.883715711544276,8.092960032001967,8.404149967209266,8.638736832853732,8.915111832150197,9.468537161931668,9.719502238712403
1986-03-31,6.81372773161371,6.86439521575632,6.934544857258311,7.056751504017749,7.246903618753659,7.3894952263608005,7.600778502148273,7.766300109405465,7.974775163866295,8.433360553097282,8.651774308935027
1986-04-30,6.185748827818776,6.256263622820554,6.354203638981045,6.525054965073378,6.786860600347549,6.971866133811222,7.20506025441538,7.3435345487683525,7.479627658554122,7.758874971348012,7.914992638893219
1986-05-31,6.056630100332404,6.197294195001352,6.388282577654869,6.70776166721977,7.155803522888525,7.432450927015853,7.71487314879651,7.8407665562698154,7.946201676942347,8.18166640108732,8.31297307166287
1986-06-30,6.162327444910161,6.306898067033842,6.502646582920566,6.8286732921580136,7.283338868449689,7.564189143150491,7.859171946632694,8.004779787767168,8.143660794615798,8.447651639965686,8.60163715812731
1986-07-31,5.816004604277924,5.930272180453584,6.087080780484552,6.3550272871472195,6.750662452381963,7.018813904605443,7.346317966293509,7.541815488546919,7.7414145307530084,8.133406695960371,8.320259364787251
1986-08-31,5.500814031727145,5.59950915916941,5.736907578524784,5.97824706717474,6.356942808652431,6.638537850215556,7.030899614246378,7.298144666370591,7.579970076768017,8.0636223196568,8.261507818570296
1986-09-30,5.156346125978678,5.302794685334161,5.5039849966187075,5.849298660376412,6.368578322526454,6.73612096372654,7.226406282631116,7.554676806339973,7.9057278110261215,8.520666363000984,8.770531096918457
1986-10-31,5.272537257238401,5.381580054683282,5.534726582188336,5.808278695702566,6.253112965784484,6.600612662469567,7.114076205595875,7.479597272505756,7.8647350759328996,8.481261774891879,8.715775461945276
1986-11-30,5.378197236835452,5.470147689804181,5.5987754557805625,5.827660781883324,6.2009683231147825,6.49793529917558,6.9529966983166895,7.289365015745807,7.648347209613326,8.20696035130132,8.411666925733506
1986-12-31,5.579791768821667,5.657177065808924,5.761540627675174,5.937451305189605,6.207372267735354,6.422104907696436,6.785168931088969,7.094222783568424,7.45952170608804,8.06624987566586,8.290912075165686
1987-01-31,5.557729388450265,5.631626566469242,5.732676405597466,5.906622697180924,6.180266786535202,6.3985446016382115,6.756665003011849,7.05048005765188,7.391422081343296,7.957213985935591,8.168005977280663
1987-02-28,5.8174450381290805,5.877369123947998,5.9597864163580665,6.103556150064996,6.337448937512837,6.533060744923301,6.869424952595717,7.15291628938217,7.483617405876834,8.029448720926775,8.231925818115652
1987-03-31,5.801550755371115,5.87125318730584,5.964850704903503,6.121425744182853,6.358493674343143,6.544664856357252,6.8566840841347645,7.120642430944806,7.430541726216868,7.939346302250993,8.126460347359698
1987-04-30,5.84013977080398,6.03247148471431,6.2675708394696885,6.6036490203573655,6.997976514351665,7.246334320561887,7.607817758259232,7.876878439238489,8.156685103136493,8.561499055558066,8.703584728326264
1987-05-31,5.8344236164161085,6.202812286313165,6.625687426080139,7.164654832404811,7.672210295245608,7.927088422981486,8.255002023919767,8.475981512199047,8.68270635912603,8.94883130884565,9.038669248768603
1987-06-30,5.984265397443654,6.243963597402549,6.557765431766241,6.992519637652254,7.456403736453746,7.708645354355206,8.039958997151645,8.273602754983482,8.502462712960709,8.806213410563267,8.909398863140709
1987-07-31,5.996864489410772,6.175156957514875,6.408073444864357,6.777500384609969,7.273117690723208,7.596525748467962,8.020021554070958,8.298164529434805,8.566891846390378,8.932499998828256,9.058065503376634
1987-08-31,6.173672414938574,6.359010125714142,6.604254526473734,6.9996857806512915,7.534977473179093,7.875545171082522,8.295665690121135,8.56129770351237,8.823279346184563,9.201514110406109,9.334883392319082
1987-09-30,6.616454312024642,6.882710343745034,7.209767620851559,7.67661003716176,8.203249337080205,8.504799667849985,8.903310980848792,9.180568341726739,9.450328168708465,9.806510927548715,9.927244959713738
1987-10-31,6.77851588027947,7.014075244764688,7.311169312458632,7.760136724520554,8.326977202502857,8.675254745175886,9.087132394759484,9.31903356994149,9.515468483133288,9.75344585174212,9.829951464319791
1987-11-30,6.026899016462872,6.29637098975997,6.619835223784061,7.077290024710104,7.628810610307788,7.983245064336423,8.436364225188186,8.696999590336713,8.911541102154578,9.167677498702968,9.253161076839525
1987-12-31,5.846522619612173,6.328500613725833,6.786430805104283,7.275308083532496,7.744997302207091,8.05174022530987,8.504287106384256,8.814579426211807,9.091013135436505,9.17539801123592,8.85837029897731
1988-01-31,6.194131208016254,6.436878436469531,6.718442333307834,7.09492635839785,7.508393093761941,7.765738252851433,8.164412605465147,8.490096859346274,8.835084445245501,8.94863215473174,8.355094610710243
1988-02-29,6.031958262182884,6.192282010071339,6.394835644305957,6.69750305590608,7.066433271644671,7.301098082920225,7.679265624674704,8.027432263998667,8.445427874811053,8.640546866636017,7.828977422843582
1988-03-31,6.038098458704605,6.211834784466933,6.431192079701392,6.759164128878155,7.161095867499641,7.418009435999513,7.824058738109188,8.184410856535976,8.605026887890615,8.822405777610921,8.100200088671338
1988-04-30,6.1892459390088765,6.389359425597119,6.6419391461895,7.018096880124138,7.4694941131321215,7.744430455564091,8.156652567353929,8.513896899160741,8.926465420684128,9.119474256269685,8.395362568931663
1988-05-31,6.276662765439987,6.574183954828623,6.925829206065634,7.394765896818269,7.864384168262179,8.115319358695942,8.50018069269855,8.843135415685833,9.23177726807658,9.411818703330747,8.786652649341102
1988-06-30,6.263920869232052,6.656679969297304,7.0726822357978225,7.537377919777486,7.9026986181274905,8.091828598383735,8.41548077268146,8.693052442825298,8.984067014500361,9.151570862138142,8.821983326750049
1988-07-31,6.63273235584438,7.060305588181313,7.39853769547548,7.77349203717972,8.119053723019658,8.288969599598584,8.555343885239434,8.824060831044152,9.16467788369953,9.381748124214269,8.80461700797387
1988-08-31,7.337615967317048,7.563849436916659,7.827360874418683,8.16498524029198,8.461397909127376,8.589854765915158,8.797673180372081,9.020604452855757,9.301538345678114,9.458039905188926,8.985216279390068
1988-09-30,7.476747262985448,7.65691581746089,7.860756107582543,8.10895087435229,8.311384092140699,8.404391433424765,8.582290609331924,8.770307781538094,8.994643689010209,9.13790505096791,8.83835463183382
1988-10-31,7.5053723739845495,7.672844288480722,7.855008553600053,8.059376798071634,8.19558064453537,8.25221712970431,8.406165216201234,8.595192210995133,8.829505437084155,8.970517575256004,8.629440330404954
1988-11-30,7.9831224131830725,8.108259985654092,8.243153634719372,8.39211949046387,8.488803726448165,8.528979623813205,8.637722059074902,8.767581894756997,8.924177445052202,9.005700502514934,8.76993369769993
1988-12-31,8.070252284413606,8.405919579272453,8.69177982729516,8.887984858383575,8.900508295763057,8.886930430243819,8.922058397834423,8.965628078070488,8.991176773256734,8.854366569013889,8.660042368121282
1989-01-31,8.434351444605012,8.635593930788522,8.819162277000093,8.963052174315319,8.982658896380245,8.966575472101677,8.97344650014114,8.981879929018676,8.955151489929063,8.712559378758392,8.501731570635737
1989-02-28,8.711944088576013,8.878202402307258,9.036264153244153,9.16434196525409,9.163902871734274,9.120015446279336,9.079781984538835,9.059899288110802,9.014213648485432,8.787085721484758,8.609907126642572
1989-03-31,9.072765190470617,9.274886204491606,9.449783298768194,9.560399247289881,9.507892231619925,9.428117573404823,9.322473748909303,9.243907204089014,9.142148285974052,8.917176843688207,8.806377794297283
1989-04-30,8.891075385424376,9.09123998681383,9.257193602293903,9.348122962292276,9.282681429615643,9.212360296743707,9.134861551561618,9.0781448094727,8.998083182735602,8.803299785794911,8.702442696837362
1989-05-31,8.707118306781815,8.841028671374511,8.93373966046344,8.948498635535158,8.85549092908951,8.799524019274237,8.770415822393495,8.767351284674513,8.757299932171863,8.66151830329951,8.563027237866809
1989-06-30,8.63041606077899,8.633716389693127,8.580050849375828,8.434393200805424,8.262928308020761,8.21170413597563,8.209853714667751,8.226258081669716,8.234094651536507,8.152358461623246,8.04682755952855
1989-07-31,8.248140474781643,8.188120524993389,8.076847098345707,7.882324690756407,7.706880179604154,7.690421157055984,7.782011891125012,7.887553040460209,8.001092514087317,8.053377670523307,7.905449282172389
1989-08-31,8.12888207050256,8.197978978792415,8.213871664495707,8.140113809312016,8.008515291182302,7.966941809964097,7.979793949413309,8.015628218368068,8.057124359306972,8.063883952615186,7.988744325319916
1989-09-30,7.970330803926077,8.15875326027262,8.2412611520442,8.195856601016256,8.095573297355553,8.075559891793453,8.096829188439674,8.123028238127228,8.14249484579711,8.09726477115686,8.01565166622235
1989-10-31,7.702238830145378,8.055405780083309,8.12504515476828,7.984484030717856,7.863948567837517,7.864903744380747,7.921792977405798,7.971014595837597,8.008098374622941,7.953941099176741,7.839507153701031
1989-11-30,8.068278859759124,8.020214688348355,7.908872972314766,7.751170311192003,7.669010968340832,7.684465998030294,7.7527317565496885,7.808097290448446,7.856167666950652,7.855842383660528,7.786843805072029
1989-12-31,8.056191282826278,7.970755767212208,7.870267406297813,7.74335090128302,7.657989955063236,7.665591014250306,7.7292139830324516,7.773552358782648,7.801899157895392,7.836573503678805,7.894070153877406
1990-01-31,8.042439403237992,8.002135531374913,7.959108566587753,7.927985952327291,7.955492588033743,8.00390619764227,8.078767362088954,8.12480374214874,8.164665121749781,8.19811536376692,8.183524613488416
1990-02-28,8.02043284044612,8.08702363425829,8.063375473872028,8.0911277765112,8.207071685602788,8.282502208148397,8.356072614822269,8.389332657856036,8.414400607382722,8.443656945344566,8.453409145216378
1990-03-31,7.91836511396852,8.151149674571004,8.208320990892327,8.285514701571836,8.426702522809356,8.491958156604344,8.522486996673964,8.518555923275626,8.507419758193098,8.489486123858182,8.483252614121158
1990-04-30,7.628104720464256,8.110336845386117,8.1884870973488,8.335718413060219,8.545913576446655,8.625413912930245,8.670826011938997,8.681491874673313,8.68667208196399,8.69167321242426,8.693314175722326
1990-05-31,8.229553710958587,8.109923716331174,8.123091170394297,8.269845741679502,8.454301873507708,8.541699909518139,8.622663009112303,8.657762990826681,8.678405782569895,8.663460301607104,8.610206330695295
1990-06-30,8.127716144825744,7.986571337868156,7.9446600599869495,8.026372159417248,8.181698317536156,8.264170575432292,8.35114519643045,8.397992910304966,8.433339322592898,8.409247011542252,8.287666325977696
1990-07-31,7.938555495379655,7.86838053356167,7.845754434781037,7.895724507460296,8.028085563550981,8.126403021056568,8.262330216719423,8.35620058106471,8.448348984775055,8.491396193195587,8.302954007565543
1990-08-31,7.766669966058288,7.712936566750801,7.697631482105988,7.762731881107653,7.952049548851863,8.115018418241771,8.366730559266923,8.554637601437781,8.753469252924278,8.934189621776497,8.666829397422221
1990-09-30,7.61818156162655,7.641139385553816,7.6855925033395875,7.78574791434932,7.985314563684555,8.16571429747401,8.466339067916017,8.698171312981268,8.94066228326842,9.114964904024756,8.73049582116748
1990-10-31,7.406675866629912,7.443755892201971,7.49822522869166,7.603112330630935,7.797346896647667,7.972060821264009,8.268184167382582,8.501043577782282,8.749444144102666,8.952561142006704,8.596252032009437
1990-11-30,7.155648812986451,7.18946633903915,7.239219242469365,7.3352849150643165,7.514132278429544,7.676142028521487,7.953596245585383,8.175024839576611,8.416380952404355,8.644765302118783,8.341058371694041
1990-12-31,6.927429279966508,6.960211305847393,7.008407653561991,7.101353329934369,7.27396900119641,7.4298200542493404,7.6954277971623055,7.905969326290608,8.13340688599281,8.340701568626262,8.052027052051375
1991-01-31,6.393515471648361,6.476736881915134,6.587996034013641,6.776797879728305,7.076354918031926,7.315663535019546,7.683513786430031,7.948643414746775,8.210087148801454,8.381949684760594,8.071742095922001
1991-02-28,5.9912631300334,6.0789965982375485,6.202079068924953,6.42152898741608,6.776918680655174,7.052283387020271,7.451614835318852,7.72574319251428,7.994452016942709,8.19613804864511,7.85532207454591
1991-03-31,5.924518309950754,6.0500238919854965,6.224766430073666,6.530844760310567,7.0031417079101725,7.3391273372893675,7.762496319579881,8.007259283001053,8.22673559819367,8.4506132456438,8.146767111065584
1991-04-30,5.64478070622922,5.796046836706231,6.002713361918035,6.353948007716315,6.871258124997482,7.225161229122393,7.668187293446292,7.934826402841011,8.181683160605868,8.357375349359712,7.996212277696299
1991-05-31,5.383155478754588,5.5641492484782065,5.804368691356096,6.198022773171143,6.7607277307024045,7.149232004430189,7.659209825719498,7.977965916473912,8.261048660200943,8.405295526113632,8.104573284647593
1991-06-30,5.541588036054311,5.737777094666837,5.998004973679228,6.421051722230788,7.008214993844763,7.395736854317919,7.883302966204537,8.180031415100599,8.44039031884834,8.59692548821305,8.397948664087917
1991-07-31,5.558695659757677,5.718275751164132,5.939478063798328,6.324688157440687,6.915865097770035,7.336285192030507,7.86545694258341,8.16048055922064,8.391565810542243,8.553229407139009,8.4366676362002
1991-08-31,5.292766674497087,5.406133491260918,5.5687865575853275,5.869155802819557,6.381731277647055,6.7956468585889835,7.398333298735966,7.786382696089021,8.11472190416818,8.28537586158726,8.072603638995982
1991-09-30,5.1183804345022885,5.2245492526297275,5.3774307665254,5.661526507901824,6.151935388026933,6.553551753337959,7.148732651308127,7.540406666635147,7.881275584462058,8.103618331573314,7.945118605603467
1991-10-31,4.89156885330243,4.991618472770675,5.136346286952512,5.4075731728484335,5.8842077196771685,6.284938324419987,6.904840139244716,7.341151245559116,7.759360586496047,8.13864799841077,7.951291788367593
1991-11-30,4.486126414323291,4.591558316692049,4.745035398307847,5.035816232580953,5.557301494845538,6.006763412336471,6.723392217243088,7.243773534683595,7.752613873352336,8.185244316943438,7.930947676946293
1991-12-31,3.9608255640197974,4.066493301847025,4.221067530067875,4.516479327974961,5.05530579408789,5.530108670851367,6.310835641676586,6.900475743090104,7.502236891657088,8.045402907568556,7.70938467877413
1992-01-31,3.6040062536375936,3.7432878859347753,3.9450079054267815,4.323627021909459,4.989536953114377,5.5475464992795835,6.397480710834982,6.971688139522895,7.475896183254465,7.796756558507651,7.82717758251462
1992-02-29,3.5758647959062166,3.7482958807162814,3.995621113666881,4.451847706157625,5.22697389291858,5.846590154831273,6.7277414091739836,7.26939818670203,7.697002876544456,8.007096885781902,8.242876973321975
1992-03-31,3.7925037871776484,4.004504616526528,4.302637621438496,4.8336249458926295,5.676072051911954,6.290834131179557,7.063681652976917,7.472189656926393,7.761651210074944,8.081845762536672,8.330107846910321
1992-04-30,3.44983888052552,3.653120032955525,3.942330342248451,4.468063912662219,5.335482707972831,6.0013646934155895,6.893743087042749,7.398463205745367,7.762247187200863,8.071889847118095,8.395697632495951
1992-05-31,3.316305076576117,3.515077010828315,3.7984926905947525,4.315749066100867,5.176163771822319,5.8444434995479275,6.756718922681844,7.288138731396093,7.68773042067171,8.033436267010018,8.328883825008818
1992-06-30,3.4327655278821694,3.599266156095547,3.83840833421998,4.2807204128583995,5.036966777851983,5.648053152741144,6.536145401505068,7.1064723957311,7.596401017081534,8.068577484921597,8.270488779463129
1992-07-31,3.0142921007886616,3.1478675981224,3.3428584456185386,3.71412228911641,4.386321455145201,4.972850517639483,5.92380695285205,6.6289535445095105,7.334536790460641,7.982724246437889,7.73810323912662
1992-08-31,2.9113428487344497,3.0391117141045823,3.2257731704159265,3.581680985177062,4.22789993786004,4.793932497101824,5.716992983706772,6.407259469983222,7.106416762848748,7.791356193118974,7.615655813161396
1992-09-30,2.664736699281828,2.7871089283316346,2.9666439116121404,3.311577253075992,3.947465589238307,4.516049904551788,5.4720468670246,6.217647488358342,7.012743787629946,7.847968237752833,7.3883066571340255
1992-10-31,2.7662319600455243,2.8962626851847553,3.0885439376480757,3.460908208869089,4.146898056659923,4.74825849322391,5.713634030224155,6.419838586923861,7.132217434278816,7.953765094143421,7.908750787294777
1992-11-30,3.0473340067239945,3.191349597728036,3.4088671263110415,3.8379415578855998,4.622076064037632,5.271904131449006,6.196611836157987,6.767707004550634,7.263862807274336,7.878080729921189,8.084281119658336
1992-12-31,3.0952819680767814,3.2405557442040394,3.46140998316841,3.8982544302507898,4.687898665974698,5.3252411225188965,6.196526330233705,6.71154737697407,7.145942994801562,7.674338966717501,7.8512259462049725
1993-01-31,3.003772647074239,3.1113450380370535,3.284584965577851,3.6532765919476855,4.382663792432798,5.016948396369387,5.940256695978651,6.513990368334074,7.011275936315635,7.624827301889831,7.830658432092081
1993-02-28,2.945015888020385,3.038943919388737,3.1854225248567936,3.4893228352103076,4.093322519796306,4.643081958780155,5.51442282783494,6.115519747968353,6.682424617855274,7.429835293461327,7.684636483694132
1993-03-31,3.020984450619103,3.081605837761753,3.1846509085981642,3.420916873668176,3.9425212989350724,4.450724838280886,5.290686899094417,5.883684345124973,6.447566422599655,7.192484358132579,7.446357218905358
1993-04-30,2.9275285394216737,2.98571513722078,3.085673103256509,3.317814840007487,3.8385963932806413,4.3533840634687975,5.21709262099522,5.83587892077128,6.430863897796898,7.224093505811868,7.495098240373724
1993-05-31,2.9222103861426314,3.0085222149412387,3.1409690153188805,3.411232782692611,3.944437593534167,4.4362476366946355,5.246158585463695,5.8382079504051205,6.431537932196576,7.273011989438196,7.569693810322645
1993-06-30,3.0425004569132224,3.157658775434955,3.322249687388405,3.6250500382692947,4.1433622192104815,4.571258101253384,5.23621167881171,5.725988477996458,6.249288251033662,7.101944105799709,7.435984124261609
1993-07-31,3.0240583865234094,3.1299272058116374,3.2823920325261504,3.566086580426717,4.059220981660148,4.470427357971377,5.109034549951306,5.574269668776468,6.0654840746995,6.871857006242412,7.20162311359761
1993-08-31,3.0381990005806734,3.1253813484278328,3.255631600565022,3.511126438180713,3.9871001649184756,4.403627663786301,5.058340335812851,5.520030400140497,5.973754766341953,6.610899858664745,6.835714514766833
1993-09-30,2.9775082399304713,3.0622508185383444,3.185189741362467,3.416898038612668,3.829518492228086,4.184016924967675,4.754980384745004,5.18672943435078,5.65452948848711,6.4256350717372674,6.729761518878114
1993-10-31,3.0185617936469584,3.1009912172398315,3.220274183880671,3.444231260817432,3.8409206123240947,4.180543756332593,4.7282570729788524,5.14593655106987,5.60535553042661,6.385936580609928,6.701460566704092
1993-11-30,3.0731790105997803,3.183865713282281,3.341580616163531,3.6299978176332472,4.117225200311841,4.511879469383308,5.109054360426958,5.53555371362804,5.979123513933464,6.677228660834482,6.943131252982854
1993-12-31,3.067290891011965,3.1862974282909096,3.3546755648256212,3.6590451606311305,4.163346251616168,4.563634469336699,5.157864269133296,5.575382294330949,6.003766098363252,6.661177603969654,6.905554013608067
1994-01-31,2.9875652673333835,3.1079584874703,3.2782034740204566,3.5856706892880803,4.094475301356268,4.498233830184866,5.099571255517908,5.52612788693647,5.9706153501675745,6.672590444163972,6.938851433980574
1994-02-28,3.2682963945890307,3.4011753500275725,3.5863319860734824,3.912882273120463,4.432898903200605,4.830037786958879,5.401978254601839,5.796928065275008,6.200584057501411,6.824201608615617,7.058616816237826
1994-03-31,3.540952808666758,3.731950131111472,3.985339060861831,4.3992651511204315,4.988476122570687,5.399955457239032,5.964176226580642,6.339299587051187,6.700349481648527,7.191002781689204,7.359725049277838
1994-04-30,3.687802712386872,3.954366476122233,4.299815020142943,4.840302146959767,5.544401825536877,5.980780997202965,6.509674883767225,6.836150608898545,7.151301354777775,7.54244243104527,7.526941673632866
1994-05-31,4.1102322883337346,4.3984807461817566,4.7570095683498685,5.2867247093928835,5.926666754550423,6.29983840092702,6.739861515405559,7.016911136186658,7.298054877080445,7.649194928448111,7.574842986682566
1994-06-30,4.173964799275562,4.4202238521172355,4.738782820896428,5.235129312408894,5.867187457798423,6.234978715716923,6.645556567308989,6.907432486489163,7.213673960706218,7.67468266330658,7.466094144860134
1994-07-31,4.269839457964052,4.565867771462716,4.9284238090990655,5.449850932741517,6.058199903739507,6.4121642444743,6.846904685535024,7.12882511227606,7.411402841176812,7.768623035050198,7.743240042849438
1994-08-31,4.410011581279315,4.677807032296412,5.017786815775121,5.520393826344696,6.102891897960194,6.428774013769485,6.81713895307239,7.068862413675931,7.329268637534567,7.716562803671499,7.765645996259111
1994-09-30,4.684140765205653,4.9216417390552785,5.228327871333502,5.700228634794649,6.285732438846012,6.625179242359635,7.020691932708457,7.276478933777183,7.556868228180354,7.993788742621191,7.981341663707117
1994-10-31,4.989533788842188,5.2428689319205075,5.564619417777108,6.050913783586598,6.641935465100792,6.972301884716324,7.3297676966954945,7.547696024619756,7.79234388439815,8.173511903965073,8.065030719081303
1994-11-30,5.2010817387185835,5.527260295636986,5.92117631763407,6.469107894230753,7.051478263651704,7.338606890273316,7.626252640114657,7.7867888533799405,7.944726131654194,8.196790477351746,8.265265548729072
1994-12-31,4.68834125558099,5.743517294798229,6.525492543510625,7.143709121219682,7.493132965036554,7.600305342794739,7.682703679373911,7.7228781958805754,7.764808485589218,7.872027201805137,7.954760591117272
1995-01-31,5.1850044878134005,5.955943915831686,6.495977803001795,7.012958539868757,7.4080911382738845,7.553217061295733,7.667704868238934,7.719268123762771,7.765229421332682,7.843814091558727,7.879728391188037
1995-02-28,5.7539932653794965,5.974559174701488,6.245279819995261,6.624852404720495,7.005652173535426,7.1581021427801055,7.276154544917882,7.354834436419686,7.465898104305089,7.689302561174647,7.779321789088747
1995-03-31,5.858176107364844,5.985646591330646,6.148266569036582,6.392190810677059,6.672589520557833,6.813388385007475,6.965039388077738,7.085478659223267,7.255199954677344,7.604154903186378,7.745410985303695
1995-04-30,5.837389846969584,5.923538731756697,6.037831151503496,6.221605570414352,6.4629201726267755,6.605606364767718,6.775003971627427,6.910245315344642,7.1188459002335245,7.567925873553541,7.407460187028995
1995-05-31,5.76786780963266,5.806124388675314,5.858625395677496,5.948703847561032,6.085390950986078,6.186335374200141,6.342018580767919,6.48027329169085,6.68236634808812,7.141013203942061,7.098750033322255
1995-06-30,5.687884602330871,5.663941954101549,5.641590921067927,5.628949069304671,5.665358396733934,5.732166288517383,5.887973848179265,6.046259268526113,6.267509518951246,6.760830999424059,6.896965453399438
1995-07-31,5.526514271424184,5.5477222635557775,5.578203390556965,5.634883545797621,5.735033315940337,5.82398110857314,5.987909350076436,6.146759921321996,6.3773696314800485,6.900574663925191,6.930273036285857
1995-08-31,5.516790330373258,5.564198078732268,5.629400339096966,5.741557918772004,5.9115613206019875,6.035159033227328,6.216872230059184,6.368068460382183,6.580788169298915,7.061214249162642,7.031850175331528
